 ssid      name                                 ss created           ss completed     volume         pool              size  lvl
3478335392 RMAN:Manthan_rman_MANTHAN_14_08_2019_0pu95e7m_1_1.bkp 14-08-2019 03:16:08 14-08-2019 03:23:51 PRORMANMANTHANDLY.001 PRORMANMANTHANDLY 4193 MB full
3478335392 RMAN:Manthan_rman_MANTHAN_14_08_2019_0pu95e7m_1_1.bkp 14-08-2019 03:16:08 14-08-2019 03:23:51 RMANMANTHANDLYCLN.001 RMANMANTHANDLYCLN 4193 MB full
3377672131 RMAN:Manthan_rman_MANTHAN_14_08_2019_0qu95e8p_1_1.bkp 14-08-2019 03:16:43 14-08-2019 03:19:21 PRORMANMANTHANDLY.001 PRORMANMANTHANDLY 2379 MB full
3377672131 RMAN:Manthan_rman_MANTHAN_14_08_2019_0qu95e8p_1_1.bkp 14-08-2019 03:16:43 14-08-2019 03:19:21 RMANMANTHANDLYCLN.001 RMANMANTHANDLYCLN 2379 MB full
3008573664 RMAN:Manthan_rman_MANTHAN_14_08_2019_0ru95ehm_1_1.bkp 14-08-2019 03:21:28 14-08-2019 03:34:51 PRORMANMANTHANDLY.001 PRORMANMANTHANDLY 4194 MB full
3008573664 RMAN:Manthan_rman_MANTHAN_14_08_2019_0ru95ehm_1_1.bkp 14-08-2019 03:21:28 14-08-2019 03:34:51 RMANMANTHANDLYCLN.001 RMANMANTHANDLYCLN 4194 MB full
2454925938 RMAN:Manthan_rman_MANTHAN_14_08_2019_0su95esf_1_1.bkp 14-08-2019 03:28:10 14-08-2019 03:32:54 PRORMANMANTHANDLY.001 PRORMANMANTHANDLY 4194 MB full
2454925938 RMAN:Manthan_rman_MANTHAN_14_08_2019_0su95esf_1_1.bkp 14-08-2019 03:28:10 14-08-2019 03:32:54 RMANMANTHANDLYCLN.001 RMANMANTHANDLYCLN 4194 MB full
2387817075 RMAN:Manthan_rman_MANTHAN_14_08_2019_0tu95ets_1_1.bkp 14-08-2019 03:28:11 14-08-2019 04:01:19 PRORMANMANTHANDLY.001 PRORMANMANTHANDLY 4194 MB full
2387817075 RMAN:Manthan_rman_MANTHAN_14_08_2019_0tu95ets_1_1.bkp 14-08-2019 03:28:11 14-08-2019 04:01:19 RMANMANTHANDLYCLN.001 RMANMANTHANDLYCLN 4194 MB full
1867723693 RMAN:Manthan_rman_MANTHAN_14_08_2019_0uu95f7d_1_1.bkp 14-08-2019 03:33:25 14-08-2019 03:36:12 PRORMANMANTHANDLY.001 PRORMANMANTHANDLY 2387 MB full
1867723693 RMAN:Manthan_rman_MANTHAN_14_08_2019_0uu95f7d_1_1.bkp 14-08-2019 03:33:25 14-08-2019 03:36:12 RMANMANTHANDLYCLN.001 RMANMANTHANDLYCLN 2387 MB full
1230189589 RMAN:Manthan_rman_MANTHAN_14_08_2019_0vu95fbb_1_1.bkp 14-08-2019 03:35:09 14-08-2019 03:49:06 PRORMANMANTHANDLY.001 PRORMANMANTHANDLY 4194 MB full
1230189589 RMAN:Manthan_rman_MANTHAN_14_08_2019_0vu95fbb_1_1.bkp 14-08-2019 03:35:09 14-08-2019 03:49:06 RMANMANTHANDLYCLN.001 RMANMANTHANDLYCLN 4194 MB full
1012085866 RMAN:Manthan_rman_MANTHAN_14_08_2019_10u95fe0_1_1.bkp 14-08-2019 03:36:34 14-08-2019 03:41:08 PRORMANMANTHANDLY.001 PRORMANMANTHANDLY 4194 MB full
1012085866 RMAN:Manthan_rman_MANTHAN_14_08_2019_10u95fe0_1_1.bkp 14-08-2019 03:36:34 14-08-2019 03:41:08 RMANMANTHANDLYCLN.001 RMANMANTHANDLYCLN 4194 MB full
3847435655 RMAN:Manthan_rman_MANTHAN_14_08_2019_11u95fmt_1_1.bkp 14-08-2019 03:41:19 14-08-2019 04:34:45 PRORMANMANTHANDLY.001 PRORMANMANTHANDLY 4189 MB full
3847435655 RMAN:Manthan_rman_MANTHAN_14_08_2019_11u95fmt_1_1.bkp 14-08-2019 03:41:19 14-08-2019 04:34:45 RMANMANTHANDLYCLN.001 RMANMANTHANDLYCLN 4189 MB full
3142793059 RMAN:Manthan_rman_MANTHAN_14_08_2019_12u95g5o_1_1.bkp 14-08-2019 03:49:15 14-08-2019 03:51:25 PRORMANMANTHANDLY.001 PRORMANMANTHANDLY 2388 MB full
3142793059 RMAN:Manthan_rman_MANTHAN_14_08_2019_12u95g5o_1_1.bkp 14-08-2019 03:49:15 14-08-2019 03:51:25 RMANMANTHANDLYCLN.001 RMANMANTHANDLYCLN 2388 MB full
2924689386 RMAN:Manthan_rman_MANTHAN_14_08_2019_13u95g9v_1_1.bkp 14-08-2019 03:51:30 14-08-2019 03:59:31 PRORMANMANTHANDLY.001 PRORMANMANTHANDLY 4194 MB full
2924689386 RMAN:Manthan_rman_MANTHAN_14_08_2019_13u95g9v_1_1.bkp 14-08-2019 03:51:30 14-08-2019 03:59:31 RMANMANTHANDLYCLN.001 RMANMANTHANDLYCLN 4194 MB full
2840803791 RMAN:Manthan_rman_MANTHAN_14_08_2019_14u95gp5_1_1.bkp 14-08-2019 03:59:35 14-08-2019 04:04:34 PRORMANMANTHANDLY.001 PRORMANMANTHANDLY 4194 MB full
2840803791 RMAN:Manthan_rman_MANTHAN_14_08_2019_14u95gp5_1_1.bkp 14-08-2019 03:59:35 14-08-2019 04:04:34 RMANMANTHANDLYCLN.001 RMANMANTHANDLYCLN 4194 MB full
2824026690 RMAN:Manthan_rman_MANTHAN_14_08_2019_15u95gso_1_1.bkp 14-08-2019 04:01:30 14-08-2019 06:02:03 PRORMANMANTHANDLY.001 PRORMANMANTHANDLY 3062 MB full
2824026690 RMAN:Manthan_rman_MANTHAN_14_08_2019_15u95gso_1_1.bkp 14-08-2019 04:01:30 14-08-2019 06:02:03 RMANMANTHANDLYCLN.001 RMANMANTHANDLYCLN 3062 MB full
2807249520 /backup/manthan/EXPORT            14-08-2019 04:02:16   14-08-2019 13:05:27 PROVSNLFLDLY.001 PROVSNLFLDLY 181 GB incr
2807249520 /backup/manthan/EXPORT            14-08-2019 04:02:16   14-08-2019 13:05:27 VSNLWebCLN.001 VSNL Web CLN   181 GB incr
2790472453 RMAN:Manthan_rman_MANTHAN_14_08_2019_16u95h2r_1_1.bkp 14-08-2019 04:04:45 14-08-2019 04:10:43 PRORMANMANTHANDLY.001 PRORMANMANTHANDLY 4192 MB full
2790472453 RMAN:Manthan_rman_MANTHAN_14_08_2019_16u95h2r_1_1.bkp 14-08-2019 04:04:45 14-08-2019 04:10:43 RMANMANTHANDLYCLN.001 RMANMANTHANDLYCLN 4192 MB full
2773695603 RMAN:Manthan_rman_MANTHAN_14_08_2019_17u95he8_1_1.bkp 14-08-2019 04:10:51 14-08-2019 04:15:43 PRORMANMANTHANDLY.001 PRORMANMANTHANDLY 4194 MB full
2773695603 RMAN:Manthan_rman_MANTHAN_14_08_2019_17u95he8_1_1.bkp 14-08-2019 04:10:51 14-08-2019 04:15:43 RMANMANTHANDLYCLN.001 RMANMANTHANDLYCLN 4194 MB full
2756918692 RMAN:Manthan_rman_MANTHAN_14_08_2019_18u95hnp_1_1.bkp 14-08-2019 04:15:56 14-08-2019 04:20:47 PRORMANMANTHANDLY.001 PRORMANMANTHANDLY 4194 MB full
2756918692 RMAN:Manthan_rman_MANTHAN_14_08_2019_18u95hnp_1_1.bkp 14-08-2019 04:15:56 14-08-2019 04:20:47 RMANMANTHANDLYCLN.001 RMANMANTHANDLYCLN 4194 MB full
2622701269 RMAN:Manthan_rman_MANTHAN_14_08_2019_19u95i1b_1_1.bkp 14-08-2019 04:21:01 14-08-2019 04:25:26 PRORMANMANTHANDLY.001 PRORMANMANTHANDLY 3145 MB full
2622701269 RMAN:Manthan_rman_MANTHAN_14_08_2019_19u95i1b_1_1.bkp 14-08-2019 04:21:01 14-08-2019 04:25:26 RMANMANTHANDLYCLN.001 RMANMANTHANDLYCLN 3145 MB full
2303934440 RMAN:Manthan_rman_MANTHAN_14_08_2019_1au95i9u_1_1.bkp 14-08-2019 04:25:36 14-08-2019 04:41:33 PRORMANMANTHANDLY.001 PRORMANMANTHANDLY 1785 MB full
2303934440 RMAN:Manthan_rman_MANTHAN_14_08_2019_1au95i9u_1_1.bkp 14-08-2019 04:25:36 14-08-2019 04:41:33 RMANMANTHANDLYCLN.001 RMANMANTHANDLYCLN 1785 MB full
1582514707 RMAN:Manthan_rman_MANTHAN_14_08_2019_1bu95ir9_1_1.bkp 14-08-2019 04:34:51 14-08-2019 04:40:07 PRORMANMANTHANDLY.001 PRORMANMANTHANDLY 2620 MB full
1582514707 RMAN:Manthan_rman_MANTHAN_14_08_2019_1bu95ir9_1_1.bkp 14-08-2019 04:34:51 14-08-2019 04:40:07 RMANMANTHANDLYCLN.001 RMANMANTHANDLYCLN 2620 MB full
1297302361 RMAN:Manthan_rman_MANTHAN_14_08_2019_1cu95j5e_1_1.bkp 14-08-2019 04:40:17 14-08-2019 04:43:38 PRORMANMANTHANDLY.001 PRORMANMANTHANDLY 2621 MB full
1297302361 RMAN:Manthan_rman_MANTHAN_14_08_2019_1cu95j5e_1_1.bkp 14-08-2019 04:40:17 14-08-2019 04:43:38 RMANMANTHANDLYCLN.001 RMANMANTHANDLYCLN 2621 MB full
1179861935 RMAN:Manthan_rman_MANTHAN_14_08_2019_1du95j83_1_1.bkp 14-08-2019 04:41:43 14-08-2019 04:43:30 PRORMANMANTHANDLY.001 PRORMANMANTHANDLY 2097 MB full
1179861935 RMAN:Manthan_rman_MANTHAN_14_08_2019_1du95j83_1_1.bkp 14-08-2019 04:41:43 14-08-2019 04:43:30 RMANMANTHANDLYCLN.001 RMANMANTHANDLYCLN 2097 MB full
961758241  RMAN:Manthan_rman_MANTHAN_14_08_2019_1eu95jbn_1_1.bkp 14-08-2019 04:43:37 14-08-2019 04:43:49 PRORMANMANTHANDLY.001 PRORMANMANTHANDLY 60 MB full
961758241  RMAN:Manthan_rman_MANTHAN_14_08_2019_1eu95jbn_1_1.bkp 14-08-2019 04:43:37 14-08-2019 04:43:49 RMANMANTHANDLYCLN.001 RMANMANTHANDLYCLN 60 MB full
944981032  RMAN:Manthan_rman_MANTHAN_14_08_2019_1fu95jbu_1_1.bkp 14-08-2019 04:43:44 14-08-2019 04:46:35 PRORMANMANTHANDLY.001 PRORMANMANTHANDLY 1552 MB full
944981032  RMAN:Manthan_rman_MANTHAN_14_08_2019_1fu95jbu_1_1.bkp 14-08-2019 04:43:44 14-08-2019 04:46:35 RMANMANTHANDLYCLN.001 RMANMANTHANDLYCLN 1552 MB full
928203831  RMAN:Manthan_rman_MANTHAN_14_08_2019_1gu95jcd_1_1.bkp 14-08-2019 04:43:59 14-08-2019 04:46:17 PRORMANMANTHANDLY.001 PRORMANMANTHANDLY 1377 MB full
928203831  RMAN:Manthan_rman_MANTHAN_14_08_2019_1gu95jcd_1_1.bkp 14-08-2019 04:43:59 14-08-2019 04:46:17 RMANMANTHANDLYCLN.001 RMANMANTHANDLYCLN 1377 MB full
911426760  RMAN:Manthan_rman_MANTHAN_14_08_2019_1hu95jgu_1_1.bkp 14-08-2019 04:46:24 14-08-2019 04:46:35 PRORMANMANTHANDLY.001 PRORMANMANTHANDLY 3329 KB full
911426760  RMAN:Manthan_rman_MANTHAN_14_08_2019_1hu95jgu_1_1.bkp 14-08-2019 04:46:24 14-08-2019 04:46:35 RMANMANTHANDLYCLN.001 RMANMANTHANDLYCLN 3329 KB full
894649559  RMAN:Manthan_rman_MANTHAN_14_08_2019_1iu95jhd_1_1.bkp 14-08-2019 04:46:39 14-08-2019 06:04:03 PRORMANMANTHANDLY.001 PRORMANMANTHANDLY 1292 MB full
894649559  RMAN:Manthan_rman_MANTHAN_14_08_2019_1iu95jhd_1_1.bkp 14-08-2019 04:46:39 14-08-2019 06:04:03 RMANMANTHANDLYCLN.001 RMANMANTHANDLYCLN 1292 MB full
877872345  RMAN:Manthan_rman_MANTHAN_14_08_2019_1ju95jhe_1_1.bkp 14-08-2019 04:46:41 14-08-2019 04:48:07 PRORMANMANTHANDLY.001 PRORMANMANTHANDLY 1308 MB full
877872345  RMAN:Manthan_rman_MANTHAN_14_08_2019_1ju95jhe_1_1.bkp 14-08-2019 04:46:41 14-08-2019 04:48:07 RMANMANTHANDLYCLN.001 RMANMANTHANDLYCLN 1308 MB full
861095224  RMAN:Manthan_rman_MANTHAN_14_08_2019_1ku95jkd_1_1.bkp 14-08-2019 04:48:16 14-08-2019 04:48:27 PRORMANMANTHANDLY.001 PRORMANMANTHANDLY 150 MB full
861095224  RMAN:Manthan_rman_MANTHAN_14_08_2019_1ku95jkd_1_1.bkp 14-08-2019 04:48:16 14-08-2019 04:48:27 RMANMANTHANDLYCLN.001 RMANMANTHANDLYCLN 150 MB full
844318033  RMAN:Manthan_rman_MANTHAN_14_08_2019_1lu95jl6_1_1.bkp 14-08-2019 04:48:41 14-08-2019 04:48:45 PRORMANMANTHANDLY.001 PRORMANMANTHANDLY 1281 KB full
844318033  RMAN:Manthan_rman_MANTHAN_14_08_2019_1lu95jl6_1_1.bkp 14-08-2019 04:48:41 14-08-2019 04:48:45 RMANMANTHANDLYCLN.001 RMANMANTHANDLYCLN 1281 KB full
827540832  RMAN:Manthan_rman_MANTHAN_14_08_2019_1mu95jll_1_1.bkp 14-08-2019 04:48:56 14-08-2019 04:49:01 PRORMANMANTHANDLY.001 PRORMANMANTHANDLY 5633 KB full
827540832  RMAN:Manthan_rman_MANTHAN_14_08_2019_1mu95jll_1_1.bkp 14-08-2019 04:48:56 14-08-2019 04:49:01 RMANMANTHANDLYCLN.001 RMANMANTHANDLYCLN 5633 KB full
810763631  RMAN:Manthan_rman_MANTHAN_14_08_2019_1nu95jm5_1_1.bkp 14-08-2019 04:49:11 14-08-2019 04:49:16 PRORMANMANTHANDLY.001 PRORMANMANTHANDLY 7169 KB full
810763631  RMAN:Manthan_rman_MANTHAN_14_08_2019_1nu95jm5_1_1.bkp 14-08-2019 04:49:11 14-08-2019 04:49:16 RMANMANTHANDLYCLN.001 RMANMANTHANDLYCLN 7169 KB full
793986430  RMAN:Manthan_rman_MANTHAN_14_08_2019_1ou95jmk_1_1.bkp 14-08-2019 04:49:26 14-08-2019 04:49:31 PRORMANMANTHANDLY.001 PRORMANMANTHANDLY 4865 KB full
793986430  RMAN:Manthan_rman_MANTHAN_14_08_2019_1ou95jmk_1_1.bkp 14-08-2019 04:49:26 14-08-2019 04:49:31 RMANMANTHANDLYCLN.001 RMANMANTHANDLYCLN 4865 KB full
777209229  RMAN:Manthan_rman_MANTHAN_14_08_2019_1pu95jn3_1_1.bkp 14-08-2019 04:49:41 14-08-2019 04:49:46 PRORMANMANTHANDLY.001 PRORMANMANTHANDLY 5633 KB full
777209229  RMAN:Manthan_rman_MANTHAN_14_08_2019_1pu95jn3_1_1.bkp 14-08-2019 04:49:41 14-08-2019 04:49:46 RMANMANTHANDLYCLN.001 RMANMANTHANDLYCLN 5633 KB full
760432028  RMAN:Manthan_rman_MANTHAN_14_08_2019_1qu95jni_1_1.bkp 14-08-2019 04:49:56 14-08-2019 04:51:43 PRORMANMANTHANDLY.001 PRORMANMANTHANDLY 1048 MB full
760432028  RMAN:Manthan_rman_MANTHAN_14_08_2019_1qu95jni_1_1.bkp 14-08-2019 04:49:56 14-08-2019 04:51:43 RMANMANTHANDLYCLN.001 RMANMANTHANDLYCLN 1048 MB full
743654927  RMAN:Manthan_rman_MANTHAN_14_08_2019_1ru95jr5_1_1.bkp 14-08-2019 04:51:51 14-08-2019 05:42:59 PRORMANMANTHANDLY.001 PRORMANMANTHANDLY 1048 MB full
743654927  RMAN:Manthan_rman_MANTHAN_14_08_2019_1ru95jr5_1_1.bkp 14-08-2019 04:51:51 14-08-2019 05:42:59 RMANMANTHANDLYCLN.001 RMANMANTHANDLYCLN 1048 MB full
475222548  RMAN:Manthan_rman_MANTHAN_14_08_2019_1su95mr9_1_1.bkp 14-08-2019 05:43:08 14-08-2019 05:43:11 PRORMANMANTHANDLY.001 PRORMANMANTHANDLY 7169 KB full
475222548  RMAN:Manthan_rman_MANTHAN_14_08_2019_1su95mr9_1_1.bkp 14-08-2019 05:43:08 14-08-2019 05:43:11 RMANMANTHANDLYCLN.001 RMANMANTHANDLYCLN 7169 KB full
458445347  RMAN:Manthan_rman_MANTHAN_14_08_2019_1tu95mro_1_1.bkp 14-08-2019 05:43:23 14-08-2019 05:43:26 PRORMANMANTHANDLY.001 PRORMANMANTHANDLY 1793 KB full
458445347  RMAN:Manthan_rman_MANTHAN_14_08_2019_1tu95mro_1_1.bkp 14-08-2019 05:43:23 14-08-2019 05:43:26 RMANMANTHANDLYCLN.001 RMANMANTHANDLYCLN 1793 KB full
441668146  RMAN:Manthan_rman_MANTHAN_14_08_2019_1uu95ms7_1_1.bkp 14-08-2019 05:43:38 14-08-2019 05:43:44 PRORMANMANTHANDLY.001 PRORMANMANTHANDLY 11 MB full
441668146  RMAN:Manthan_rman_MANTHAN_14_08_2019_1uu95ms7_1_1.bkp 14-08-2019 05:43:38 14-08-2019 05:43:44 RMANMANTHANDLYCLN.001 RMANMANTHANDLYCLN 11 MB full
424890945  RMAN:Manthan_rman_MANTHAN_14_08_2019_1vu95msm_1_1.bkp 14-08-2019 05:43:53 14-08-2019 05:43:59 PRORMANMANTHANDLY.001 PRORMANMANTHANDLY 80 MB full
424890945  RMAN:Manthan_rman_MANTHAN_14_08_2019_1vu95msm_1_1.bkp 14-08-2019 05:43:53 14-08-2019 05:43:59 RMANMANTHANDLYCLN.001 RMANMANTHANDLYCLN 80 MB full
408113744  RMAN:Manthan_rman_MANTHAN_14_08_2019_20u95mt6_1_1.bkp 14-08-2019 05:44:08 14-08-2019 05:46:11 PRORMANMANTHANDLY.001 PRORMANMANTHANDLY 188 MB full
408113744  RMAN:Manthan_rman_MANTHAN_14_08_2019_20u95mt6_1_1.bkp 14-08-2019 05:44:08 14-08-2019 05:46:11 RMANMANTHANDLYCLN.001 RMANMANTHANDLYCLN 188 MB full
391336663  RMAN:Manthan_rman_MANTHAN_14_08_2019_21u95n1d_1_1.bkp 14-08-2019 05:46:23 14-08-2019 05:46:26 PRORMANMANTHANDLY.001 PRORMANMANTHANDLY 1281 KB full
391336663  RMAN:Manthan_rman_MANTHAN_14_08_2019_21u95n1d_1_1.bkp 14-08-2019 05:46:23 14-08-2019 05:46:26 RMANMANTHANDLYCLN.001 RMANMANTHANDLYCLN 1281 KB full
374559455  RMAN:Manthan_rman_MANTHAN_14_08_2019_22u95n1k_1_1.bkp 14-08-2019 05:46:31 14-08-2019 05:46:34 PRORMANMANTHANDLY.001 PRORMANMANTHANDLY 23 MB full
374559455  RMAN:Manthan_rman_MANTHAN_14_08_2019_22u95n1k_1_1.bkp 14-08-2019 05:46:31 14-08-2019 05:46:34 RMANMANTHANDLYCLN.001 RMANMANTHANDLYCLN 23 MB full
357782247  RMAN:Manthan_rman_MANTHAN_14_08_2019_23u95n1s_1_1.bkp 14-08-2019 05:46:39 14-08-2019 05:46:39 PRORMANMANTHANDLY.001 PRORMANMANTHANDLY 257 KB full
357782247  RMAN:Manthan_rman_MANTHAN_14_08_2019_23u95n1s_1_1.bkp 14-08-2019 05:46:39 14-08-2019 05:46:39 RMANMANTHANDLYCLN.001 RMANMANTHANDLYCLN 257 KB full
257125193  /nsr/applogs                      14-08-2019 07:30:41   14-08-2019 07:30:46 PRORMANNSRMSGLog.001 PRORMANNSRMSGLog 20 MB full
257125193  /nsr/applogs                      14-08-2019 07:30:41   14-08-2019 07:30:46 RMANNSRMSGLogCLN.001 RMANNSRMSGLogCLN 20 MB full
156463333  RMAN:Manthan_arc_1016265274_65604_%r.arc 14-08-2019 07:54:37 14-08-2019 08:06:09 PRORMANMANTHANDLY.001 PRORMANMANTHANDLY 245 MB full
156463333  RMAN:Manthan_arc_1016265274_65604_%r.arc 14-08-2019 07:54:37 14-08-2019 08:06:09 RMANMANTHANDLYCLN.001 RMANMANTHANDLYCLN 245 MB full
139686117  RMAN:Manthan_arc_1016265274_65605_%r.arc 14-08-2019 07:54:37 14-08-2019 08:05:54 PRORMANMANTHANDLY.001 PRORMANMANTHANDLY 198 MB full
139686117  RMAN:Manthan_arc_1016265274_65605_%r.arc 14-08-2019 07:54:37 14-08-2019 08:05:54 RMANMANTHANDLYCLN.001 RMANMANTHANDLYCLN 198 MB full
122909607  RMAN:control_MANTHAN_26u95v7s_1_1_20190814.ctl 14-08-2019 08:06:23 14-08-2019 08:06:25 PRORMANMANTHANDLY.001 PRORMANMANTHANDLY 23 MB full
122909607  RMAN:control_MANTHAN_26u95v7s_1_1_20190814.ctl 14-08-2019 08:06:23 14-08-2019 08:06:25 RMANMANTHANDLYCLN.001 RMANMANTHANDLYCLN 23 MB full
106132399  RMAN:Manthan_spfile_27u95v84_1_1  14-08-2019 08:06:31   14-08-2019 08:06:31 PRORMANMANTHANDLY.001 PRORMANMANTHANDLY 257 KB full
106132399  RMAN:Manthan_spfile_27u95v84_1_1  14-08-2019 08:06:31   14-08-2019 08:06:31 RMANMANTHANDLYCLN.001 RMANMANTHANDLYCLN 257 KB full
1582584944 RMAN:Manthan_rman_MANTHAN_15_08_2019_28u97ndt_1_1.bkp 15-08-2019 00:05:28 15-08-2019 00:09:10 PRORMANMANTHANDLY.001 PRORMANMANTHANDLY 6227 MB full
1582584944 RMAN:Manthan_rman_MANTHAN_15_08_2019_28u97ndt_1_1.bkp 15-08-2019 00:05:28 15-08-2019 00:09:10 RMANMANTHANDLYCLN.001 RMANMANTHANDLYCLN 6227 MB full
1565807728 RMAN:Manthan_rman_MANTHAN_15_08_2019_2au97ndu_1_1.bkp 15-08-2019 00:05:28 15-08-2019 00:06:36 PRORMANMANTHANDLY.001 PRORMANMANTHANDLY 38 MB full
1565807728 RMAN:Manthan_rman_MANTHAN_15_08_2019_2au97ndu_1_1.bkp 15-08-2019 00:05:28 15-08-2019 00:06:36 RMANMANTHANDLYCLN.001 RMANMANTHANDLYCLN 38 MB full
1549030512 RMAN:Manthan_rman_MANTHAN_15_08_2019_29u97ndu_1_1.bkp 15-08-2019 00:05:28 15-08-2019 02:15:10 PRORMANMANTHANDLY.001 PRORMANMANTHANDLY 5186 MB full
1549030512 RMAN:Manthan_rman_MANTHAN_15_08_2019_29u97ndu_1_1.bkp 15-08-2019 00:05:28 15-08-2019 02:15:10 RMANMANTHANDLYCLN.001 RMANMANTHANDLYCLN 5186 MB full
1532253297 RMAN:Manthan_rman_MANTHAN_15_08_2019_2bu97ndu_1_1.bkp 15-08-2019 00:05:29 15-08-2019 00:06:36 PRORMANMANTHANDLY.001 PRORMANMANTHANDLY 42 MB full
1532253297 RMAN:Manthan_rman_MANTHAN_15_08_2019_2bu97ndu_1_1.bkp 15-08-2019 00:05:29 15-08-2019 00:06:36 RMANMANTHANDLYCLN.001 RMANMANTHANDLYCLN 42 MB full
1465144509 RMAN:Manthan_rman_MANTHAN_15_08_2019_2cu97ngj_1_1.bkp 15-08-2019 00:06:45 15-08-2019 00:07:42 PRORMANMANTHANDLY.001 PRORMANMANTHANDLY 43 MB full
1465144509 RMAN:Manthan_rman_MANTHAN_15_08_2019_2cu97ngj_1_1.bkp 15-08-2019 00:06:45 15-08-2019 00:07:42 RMANMANTHANDLYCLN.001 RMANMANTHANDLYCLN 43 MB full
1448367293 RMAN:Manthan_rman_MANTHAN_15_08_2019_2du97ngj_1_1.bkp 15-08-2019 00:06:45 15-08-2019 00:07:34 PRORMANMANTHANDLY.001 PRORMANMANTHANDLY 31 MB full
1448367293 RMAN:Manthan_rman_MANTHAN_15_08_2019_2du97ngj_1_1.bkp 15-08-2019 00:06:45 15-08-2019 00:07:34 RMANMANTHANDLYCLN.001 RMANMANTHANDLYCLN 31 MB full
1364481268 RMAN:Manthan_rman_MANTHAN_15_08_2019_2eu97nia_1_1.bkp 15-08-2019 00:07:40 15-08-2019 00:08:28 PRORMANMANTHANDLY.001 PRORMANMANTHANDLY 30 MB full
1364481268 RMAN:Manthan_rman_MANTHAN_15_08_2019_2eu97nia_1_1.bkp 15-08-2019 00:07:40 15-08-2019 00:08:28 RMANMANTHANDLYCLN.001 RMANMANTHANDLYCLN 30 MB full
1347704060 RMAN:Manthan_rman_MANTHAN_15_08_2019_2fu97nih_1_1.bkp 15-08-2019 00:07:48 15-08-2019 00:08:36 PRORMANMANTHANDLY.001 PRORMANMANTHANDLY 33 MB full
1347704060 RMAN:Manthan_rman_MANTHAN_15_08_2019_2fu97nih_1_1.bkp 15-08-2019 00:07:48 15-08-2019 00:08:36 RMANMANTHANDLYCLN.001 RMANMANTHANDLYCLN 33 MB full
1247040809 RMAN:Manthan_rman_MANTHAN_15_08_2019_2gu97nju_1_1.bkp 15-08-2019 00:08:33 15-08-2019 00:09:15 PRORMANMANTHANDLY.001 PRORMANMANTHANDLY 34 MB full
1247040809 RMAN:Manthan_rman_MANTHAN_15_08_2019_2gu97nju_1_1.bkp 15-08-2019 00:08:33 15-08-2019 00:09:15 RMANMANTHANDLYCLN.001 RMANMANTHANDLYCLN 34 MB full
1213486392 RMAN:Manthan_rman_MANTHAN_15_08_2019_2hu97nkd_1_1.bkp 15-08-2019 00:08:48 15-08-2019 00:09:30 PRORMANMANTHANDLY.001 PRORMANMANTHANDLY 35 MB full
1213486392 RMAN:Manthan_rman_MANTHAN_15_08_2019_2hu97nkd_1_1.bkp 15-08-2019 00:08:48 15-08-2019 00:09:30 RMANMANTHANDLYCLN.001 RMANMANTHANDLYCLN 35 MB full
1079268699 RMAN:Manthan_rman_MANTHAN_15_08_2019_2iu97nlg_1_1.bkp 15-08-2019 00:09:23 15-08-2019 00:10:08 PRORMANMANTHANDLY.001 PRORMANMANTHANDLY 35 MB full
1079268699 RMAN:Manthan_rman_MANTHAN_15_08_2019_2iu97nlg_1_1.bkp 15-08-2019 00:09:23 15-08-2019 00:10:08 RMANMANTHANDLYCLN.001 RMANMANTHANDLYCLN 35 MB full
1062491483 RMAN:Manthan_rman_MANTHAN_15_08_2019_2ju97nlg_1_1.bkp 15-08-2019 00:09:23 15-08-2019 00:14:32 PRORMANMANTHANDLY.001 PRORMANMANTHANDLY 5238 MB full
1062491483 RMAN:Manthan_rman_MANTHAN_15_08_2019_2ju97nlg_1_1.bkp 15-08-2019 00:09:23 15-08-2019 00:14:32 RMANMANTHANDLYCLN.001 RMANMANTHANDLYCLN 5238 MB full
1045714282 RMAN:Manthan_rman_MANTHAN_15_08_2019_2ku97nm0_1_1.bkp 15-08-2019 00:09:38 15-08-2019 00:10:18 PRORMANMANTHANDLY.001 PRORMANMANTHANDLY 72 MB full
1045714282 RMAN:Manthan_rman_MANTHAN_15_08_2019_2ku97nm0_1_1.bkp 15-08-2019 00:09:38 15-08-2019 00:10:18 RMANMANTHANDLYCLN.001 RMANMANTHANDLYCLN 72 MB full
1028937101 RMAN:Manthan_rman_MANTHAN_15_08_2019_2lu97nn3_1_1.bkp 15-08-2019 00:10:13 15-08-2019 00:10:41 PRORMANMANTHANDLY.001 PRORMANMANTHANDLY 37 MB full
1028937101 RMAN:Manthan_rman_MANTHAN_15_08_2019_2lu97nn3_1_1.bkp 15-08-2019 00:10:13 15-08-2019 00:10:41 RMANMANTHANDLYCLN.001 RMANMANTHANDLYCLN 37 MB full
1012159905 RMAN:Manthan_rman_MANTHAN_15_08_2019_2mu97nni_1_1.bkp 15-08-2019 00:10:33 15-08-2019 02:05:56 PRORMANMANTHANDLY.001 PRORMANMANTHANDLY 5228 MB full
1012159905 RMAN:Manthan_rman_MANTHAN_15_08_2019_2mu97nni_1_1.bkp 15-08-2019 00:10:33 15-08-2019 02:05:56 RMANMANTHANDLYCLN.001 RMANMANTHANDLYCLN 5228 MB full
